timestamp_lectura,segundo_en_ventana,BER,OSNR,PotenciaReceptor,PotenciaEntradaEDFA3,PotenciaSalidaEDFA3,PotenciaEntradaEDFA4,PotenciaSalidaEDFA4,scenario,ventana_idx
2025-12-18T11:50:02.615,30,1.682220e-02,19.90,-4.05,-29.23,0.44,-25.57,-2.43,normal,1
2025-12-18T11:50:03.669,31,1.677886e-02,19.70,-4.05,-29.23,0.44,-25.57,-2.43,normal,1
2025-12-18T11:50:04.724,32,1.626070e-02,19.90,-4.06,-29.23,0.44,-25.57,-2.42,normal,1
2025-12-18T11:50:05.791,33,1.704705e-02,19.90,-4.05,-29.23,0.44,-25.57,-2.42,normal,1
2025-12-18T11:50:06.831,34,1.662360e-02,19.90,-4.05,-29.23,0.44,-25.57,-2.43,normal,1
2025-12-18T11:50:07.852,35,1.727571e-02,20.20,-4.05,-29.23,0.44,-25.57,-2.43,normal,1
2025-12-18T11:50:08.890,36,1.714100e-02,20.20,-4.05,-29.23,0.44,-25.57,-2.43,normal,1
2025-12-18T11:50:09.905,37,1.683810e-02,19.90,-4.05,-29.23,0.44,-25.57,-2.42,normal,1
2025-12-18T11:50:10.956,38,1.697352e-02,19.90,-4.06,-29.23,0.44,-25.57,-2.43,normal,1
2025-12-18T11:50:11.995,39,1.692569e-02,19.90,-4.05,-29.23,0.44,-25.56,-2.42,normal,1
2025-12-18T11:50:13.052,40,1.601349e-02,19.70,-4.06,-29.23,0.44,-25.57,-2.42,normal,1
2025-12-18T11:50:14.074,41,1.686564e-02,20.20,-4.06,-29.23,0.44,-25.57,-2.42,normal,1
2025-12-18T11:50:15.109,42,1.680717e-02,20.20,-4.05,-29.23,0.44,-25.57,-2.43,normal,1
2025-12-18T11:50:16.159,43,1.665484e-02,20.20,-4.05,-29.23,0.44,-25.57,-2.43,normal,1
2025-12-18T11:50:17.229,44,1.709669e-02,20.20,-4.05,-29.23,0.44,-25.57,-2.42,normal,1
2025-12-18T11:50:18.282,45,1.604711e-02,19.70,-4.06,-29.23,0.44,-25.57,-2.42,normal,1
2025-12-18T11:50:19.335,46,1.708356e-02,19.90,-4.05,-29.23,0.44,-25.56,-2.43,normal,1
